order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight,discount_flag,freight_ratio,repeat_customer_flag,delivery_days,is_late,ship_speed_category,pk_composite
10998,74,WOLZA,8,2,2025-09-14,2025-09-01,2025,3,9,Sep,2025-09-28,2025-09-28,On time,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,Wolski  Zajazd,Zbyszek Piestrzeniewicz,(26) 642-7012,Warszawa,Europe,01-012,Poland,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Longlife Tofu,10.0,10–20,7,Produce,10.0,20,0.0,0,200.0,5.92,205.92,0,0.0296,1,14.0,0,Slow,10998_74
10998,75,WOLZA,8,2,2025-09-14,2025-09-01,2025,3,9,Sep,2025-09-28,2025-09-28,On time,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,Wolski  Zajazd,Zbyszek Piestrzeniewicz,(26) 642-7012,Warszawa,Europe,01-012,Poland,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Rhönbräu Klosterbier,7.75,<10,1,Beverages,7.75,30,0.0,0,232.5,6.88,239.38,0,0.029591397849462363,1,14.0,0,Slow,10998_75
10999,41,OTTIK,6,2,2025-09-14,2025-09-01,2025,3,9,Sep,2025-10-12,2025-09-21,On time,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,Ottilies Käseladen,Henriette Pfalzheim,0221-0644327,Köln,Europe,50739,Germany,Michael Suyama,Sales Representative,London,UK,United Package,Jack's New England Clam Chowder,9.65,<10,8,Seafood,9.65,20,0.05,5,183.35,14.75,198.1,1,0.08044723206981184,1,7.0,0,Slow,10999_41
10999,51,OTTIK,6,2,2025-09-14,2025-09-01,2025,3,9,Sep,2025-10-12,2025-09-21,On time,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,Ottilies Käseladen,Henriette Pfalzheim,0221-0644327,Köln,Europe,50739,Germany,Michael Suyama,Sales Representative,London,UK,United Package,Manjimup Dried Apples,53.0,>50,7,Produce,53.0,15,0.05,5,755.25,60.74,815.99,1,0.08042370076133731,1,7.0,0,Slow,10999_51
10999,77,OTTIK,6,2,2025-09-14,2025-09-01,2025,3,9,Sep,2025-10-12,2025-09-21,On time,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,Ottilies Käseladen,Henriette Pfalzheim,0221-0644327,Köln,Europe,50739,Germany,Michael Suyama,Sales Representative,London,UK,United Package,Original Frankfurter grüne Soße,13.0,10–20,2,Condiments,13.0,21,0.05,5,259.35,20.86,280.21,1,0.08043184885290147,1,7.0,0,Slow,10999_77
11000,4,RATTC,2,3,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Chef Anton's Cajun Seasoning,22.0,20–50,2,Condiments,22.0,25,0.25,25,412.5,25.16,437.66,1,0.06099393939393939,1,8.0,0,Slow,11000_4
11000,24,RATTC,2,3,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Guaraná Fantástica,4.5,<10,1,Beverages,4.5,30,0.25,25,101.25,6.18,107.43,1,0.061037037037037035,1,8.0,0,Slow,11000_24
11000,77,RATTC,2,3,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,Rattlesnake Canyon Grocery,Paula Wilson,(505) 555-5939,Albuquerque,North America,87110,USA,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Original Frankfurter grüne Soße,13.0,10–20,2,Condiments,13.0,30,0.0,0,390.0,23.79,413.79,0,0.061,1,8.0,0,Slow,11000_77
11001,7,FOLKO,2,2,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Folk och fä HB,Maria Larsson,0695-34 67 21,Bräcke,Europe,S-844 67,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Uncle Bob's Organic Dried Pears,30.0,20–50,7,Produce,30.0,60,0.0,0,1800.0,128.26,1928.26,0,0.07125555555555554,1,8.0,0,Slow,11001_7
11001,22,FOLKO,2,2,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Folk och fä HB,Maria Larsson,0695-34 67 21,Bräcke,Europe,S-844 67,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Gustaf's Knäckebröd,21.0,20–50,5,Grains/Cereals,21.0,25,0.0,0,525.0,37.41,562.41,0,0.07125714285714285,1,8.0,0,Slow,11001_22
11001,46,FOLKO,2,2,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Folk och fä HB,Maria Larsson,0695-34 67 21,Bräcke,Europe,S-844 67,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Spegesild,12.0,10–20,8,Seafood,12.0,25,0.0,0,300.0,21.38,321.38,0,0.07126666666666666,1,8.0,0,Slow,11001_46
11001,55,FOLKO,2,2,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-25,On time,Folk och fä HB,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,Folk och fä HB,Maria Larsson,0695-34 67 21,Bräcke,Europe,S-844 67,Sweden,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Pâté chinois,24.0,20–50,6,Meat/Poultry,24.0,6,0.0,0,144.0,10.26,154.26,0,0.07125,1,8.0,0,Slow,11001_55
11002,13,SAVEA,4,1,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-27,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Konbu,6.0,<10,8,Seafood,6.0,56,0.0,0,336.0,26.19,362.19,0,0.07794642857142857,1,10.0,0,Slow,11002_13
11002,35,SAVEA,4,1,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-27,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Steeleye Stout,18.0,10–20,1,Beverages,18.0,15,0.15,15,229.5,17.89,247.39,1,0.0779520697167756,1,10.0,0,Slow,11002_35
11002,42,SAVEA,4,1,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-27,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Singaporean Hokkien Fried Mee,14.0,10–20,5,Grains/Cereals,14.0,24,0.15,15,285.6,22.26,307.86,1,0.07794117647058824,1,10.0,0,Slow,11002_42
11002,55,SAVEA,4,1,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-27,On time,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Save-a-lot Markets,Jose Pavarotti,(208) 555-8097,Boise,North America,83720,USA,Margaret Peacock,Sales Representative,Redmond,USA,Speedy Express,Pâté chinois,24.0,20–50,6,Meat/Poultry,24.0,40,0.0,0,960.0,74.82,1034.82,0,0.07793749999999999,1,10.0,0,Slow,11002_55
11003,1,THECR,3,3,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-19,On time,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,The Cracker Box,Liu Wong,(406) 555-5834,Butte,North America,59801,USA,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Chai,18.0,10–20,1,Beverages,18.0,4,0.0,0,72.0,3.29,75.29,0,0.04569444444444445,1,2.0,0,Fast,11003_1
11003,40,THECR,3,3,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-19,On time,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,The Cracker Box,Liu Wong,(406) 555-5834,Butte,North America,59801,USA,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Boston Crab Meat,18.4,10–20,8,Seafood,18.4,10,0.0,0,184.0,8.42,192.42,0,0.04576086956521739,1,2.0,0,Fast,11003_40
11003,52,THECR,3,3,2025-09-17,2025-09-01,2025,3,9,Sep,2025-10-15,2025-09-19,On time,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,The Cracker Box,Liu Wong,(406) 555-5834,Butte,North America,59801,USA,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Filo Mix,7.0,<10,5,Grains/Cereals,7.0,10,0.0,0,70.0,3.2,73.2,0,0.045714285714285714,1,2.0,0,Fast,11003_52
11004,26,MAISD,3,1,2025-09-18,2025-09-01,2025,3,9,Sep,2025-10-16,2025-10-01,On time,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Maison Dewey,Catherine Dewey,(02) 201 24 67,Bruxelles,Europe,B-1180,Belgium,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Gumbär Gummibärchen,31.23,20–50,3,Confections,31.23,6,0.0,0,187.38,28.45,215.83,0,0.15183050485644145,1,13.0,0,Slow,11004_26
11004,76,MAISD,3,1,2025-09-18,2025-09-01,2025,3,9,Sep,2025-10-16,2025-10-01,On time,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,Maison Dewey,Catherine Dewey,(02) 201 24 67,Bruxelles,Europe,B-1180,Belgium,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Lakkalikööri,18.0,10–20,1,Beverages,18.0,6,0.0,0,108.0,16.39,124.39,0,0.15175925925925926,1,13.0,0,Slow,11004_76
11005,1,WILMK,2,1,2025-09-18,2025-09-01,2025,3,9,Sep,2025-10-16,2025-09-21,On time,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,Wilman Kala,Matti Karttunen,90-224 8858,Helsinki,Europe,21240,Finland,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Chai,18.0,10–20,1,Beverages,18.0,2,0.0,0,36.0,0.05,36.05,0,0.001388888888888889,1,3.0,0,Medium,11005_1
11005,59,WILMK,2,1,2025-09-18,2025-09-01,2025,3,9,Sep,2025-10-16,2025-09-21,On time,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,Wilman Kala,Matti Karttunen,90-224 8858,Helsinki,Europe,21240,Finland,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Raclette Courdavault,55.0,>50,4,Dairy Products,55.0,10,0.0,0,550.0,0.7,550.7,0,0.0012727272727272726,1,3.0,0,Medium,11005_59
11006,1,GREAL,3,2,2025-09-18,2025-09-01,2025,3,9,Sep,2025-10-16,2025-09-26,On time,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Great Lakes Food Market,Howard Snyder,(503) 555-7555,Eugene,North America,97403,USA,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Chai,18.0,10–20,1,Beverages,18.0,8,0.0,0,144.0,11.0,155.0,0,0.0763888888888889,1,8.0,0,Slow,11006_1
11006,29,GREAL,3,2,2025-09-18,2025-09-01,2025,3,9,Sep,2025-10-16,2025-09-26,On time,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Great Lakes Food Market,Howard Snyder,(503) 555-7555,Eugene,North America,97403,USA,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Thüringer Rostbratwurst,123.79,>50,6,Meat/Poultry,123.79,2,0.25,25,185.69,14.19,199.88,1,0.07641768538962787,1,8.0,0,Slow,11006_29
11007,8,PRINI,8,2,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,2025-09-24,On time,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Unknown,1756,Portugal,Princesa Isabel Vinhos,Isabel de Castro,(1) 356-5634,Lisboa,Europe,1756,Portugal,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Northwoods Cranberry Sauce,40.0,20–50,2,Condiments,40.0,30,0.0,0,1200.0,92.14,1292.14,0,0.07678333333333333,1,5.0,0,Medium,11007_8
11007,29,PRINI,8,2,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,2025-09-24,On time,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Unknown,1756,Portugal,Princesa Isabel Vinhos,Isabel de Castro,(1) 356-5634,Lisboa,Europe,1756,Portugal,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Thüringer Rostbratwurst,123.79,>50,6,Meat/Poultry,123.79,10,0.0,0,1237.9,95.05,1332.95,0,0.07678326197592697,1,5.0,0,Medium,11007_29
11007,42,PRINI,8,2,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,2025-09-24,On time,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Unknown,1756,Portugal,Princesa Isabel Vinhos,Isabel de Castro,(1) 356-5634,Lisboa,Europe,1756,Portugal,Laura Callahan,Inside Sales Coordinator,Seattle,USA,United Package,Singaporean Hokkien Fried Mee,14.0,10–20,5,Grains/Cereals,14.0,14,0.0,0,196.0,15.05,211.05,0,0.07678571428571429,1,5.0,0,Medium,11007_42
11008,28,ERNSH,7,3,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,,Pending,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Robert King,Sales Representative,London,UK,Federal Shipping,Rössle Sauerkraut,45.6,20–50,7,Produce,45.6,70,0.05,5,3032.4,51.48,3083.88,1,0.01697665215670756,1,,0,Unknown,11008_28
11008,34,ERNSH,7,3,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,,Pending,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Robert King,Sales Representative,London,UK,Federal Shipping,Sasquatch Ale,14.0,10–20,1,Beverages,14.0,90,0.05,5,1197.0,20.32,1217.32,1,0.01697577276524645,1,,0,Unknown,11008_34
11008,71,ERNSH,7,3,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,,Pending,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Robert King,Sales Representative,London,UK,Federal Shipping,Flotemysost,21.5,20–50,4,Dairy Products,21.5,21,0.0,0,451.5,7.66,459.16,0,0.0169656699889258,1,,0,Unknown,11008_71
11009,24,GODOS,2,1,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,2025-09-21,On time,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,Godos Cocina Típica,José Pedro Freyre,(95) 555 82 82,Sevilla,Europe,41101,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Guaraná Fantástica,4.5,<10,1,Beverages,4.5,12,0.0,0,54.0,5.18,59.18,0,0.09592592592592591,1,2.0,0,Fast,11009_24
11009,36,GODOS,2,1,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,2025-09-21,On time,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,Godos Cocina Típica,José Pedro Freyre,(95) 555 82 82,Sevilla,Europe,41101,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Inlagd Sill,19.0,10–20,8,Seafood,19.0,18,0.25,25,256.5,24.59,281.09,1,0.09586744639376218,1,2.0,0,Fast,11009_36
11009,60,GODOS,2,1,2025-09-19,2025-09-01,2025,3,9,Sep,2025-10-17,2025-09-21,On time,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,Godos Cocina Típica,José Pedro Freyre,(95) 555 82 82,Sevilla,Europe,41101,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Camembert Pierrot,34.0,20–50,4,Dairy Products,34.0,9,0.0,0,306.0,29.34,335.34,0,0.09588235294117647,1,2.0,0,Fast,11009_60
11010,7,REGGC,2,2,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-10-02,On time,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,Reggiani Caseifici,Maurizio Moroni,0522-556721,Reggio Emilia,Europe,42100,Italy,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Uncle Bob's Organic Dried Pears,30.0,20–50,7,Produce,30.0,20,0.0,0,600.0,26.71,626.71,0,0.04451666666666667,1,12.0,0,Slow,11010_7
11010,24,REGGC,2,2,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-10-02,On time,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,Reggiani Caseifici,Maurizio Moroni,0522-556721,Reggio Emilia,Europe,42100,Italy,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Guaraná Fantástica,4.5,<10,1,Beverages,4.5,10,0.0,0,45.0,2.0,47.0,0,0.044444444444444446,1,12.0,0,Slow,11010_24
11011,58,ALFKI,3,1,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-09-24,On time,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Alfreds Futterkiste,Maria Anders,030-0074321,Berlin,Europe,12209,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Escargots de Bourgogne,13.25,10–20,8,Seafood,13.25,40,0.05,5,503.5,0.65,504.15,1,0.0012909632571996028,1,4.0,0,Medium,11011_58
11011,71,ALFKI,3,1,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-09-24,On time,Alfred's Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,Alfreds Futterkiste,Maria Anders,030-0074321,Berlin,Europe,12209,Germany,Janet Leverling,Sales Representative,Kirkland,USA,Speedy Express,Flotemysost,21.5,20–50,4,Dairy Products,21.5,20,0.0,0,430.0,0.56,430.56,0,0.001302325581395349,1,4.0,0,Medium,11011_71
11012,19,FRANK,1,3,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-04,2025-09-28,On time,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Frankenversand,Peter Franken,089-0877310,München,Europe,80805,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Teatime Chocolate Biscuits,9.2,<10,3,Confections,9.2,50,0.05,5,437.0,37.58,474.58,1,0.0859954233409611,1,8.0,0,Slow,11012_19
11012,60,FRANK,1,3,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-04,2025-09-28,On time,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Frankenversand,Peter Franken,089-0877310,München,Europe,80805,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Camembert Pierrot,34.0,20–50,4,Dairy Products,34.0,36,0.05,5,1162.8,99.99,1262.79,1,0.08599071207430341,1,8.0,0,Slow,11012_60
11012,71,FRANK,1,3,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-04,2025-09-28,On time,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,Frankenversand,Peter Franken,089-0877310,München,Europe,80805,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Flotemysost,21.5,20–50,4,Dairy Products,21.5,60,0.05,5,1225.5,105.38,1330.88,1,0.08598939208486332,1,8.0,0,Slow,11012_71
11013,23,ROMEY,2,1,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-09-21,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Tunnbröd,9.0,<10,5,Grains/Cereals,9.0,10,0.0,0,90.0,8.22,98.22,0,0.09133333333333334,1,1.0,0,Fast,11013_23
11013,42,ROMEY,2,1,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-09-21,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Singaporean Hokkien Fried Mee,14.0,10–20,5,Grains/Cereals,14.0,4,0.0,0,56.0,5.12,61.12,0,0.09142857142857143,1,1.0,0,Fast,11013_42
11013,45,ROMEY,2,1,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-09-21,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Rogede sild,9.5,<10,8,Seafood,9.5,20,0.0,0,190.0,17.36,207.36,0,0.09136842105263157,1,1.0,0,Fast,11013_45
11013,68,ROMEY,2,1,2025-09-20,2025-09-01,2025,3,9,Sep,2025-10-18,2025-09-21,On time,Romero y tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,Romero y tomillo,Alejandra Camino,(91) 745 6200,Madrid,Europe,28001,Spain,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Speedy Express,Scottish Longbreads,12.5,10–20,3,Confections,12.5,2,0.0,0,25.0,2.28,27.28,0,0.09119999999999999,1,1.0,0,Fast,11013_68
11014,41,LINOD,2,3,2025-09-21,2025-09-01,2025,3,9,Sep,2025-10-19,2025-09-26,On time,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINO-Delicateses,Felipe Izquierdo,(8) 34-56-12,I. de Margarita,South America,4980,Venezuela,Andrew Fuller,"Vice President, Sales",Tacoma,USA,Federal Shipping,Jack's New England Clam Chowder,9.65,<10,8,Seafood,9.65,28,0.1,10,243.18,23.6,266.78,1,0.09704745456040793,1,5.0,0,Medium,11014_41
11015,30,SANTG,2,2,2025-09-21,2025-09-01,2025,3,9,Sep,2025-10-05,2025-10-01,On time,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Santé Gourmet,Jonas Bergulfsen,07-98 92 35,Stavern,Europe,4110,Norway,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Nord-Ost Matjeshering,25.89,20–50,8,Seafood,25.89,15,0.0,0,388.35,2.88,391.23,0,0.007415990730011587,1,10.0,0,Slow,11015_30
11015,77,SANTG,2,2,2025-09-21,2025-09-01,2025,3,9,Sep,2025-10-05,2025-10-01,On time,Santé Gourmet,Erling Skakkes gate 78,Stavern,Unknown,4110,Norway,Santé Gourmet,Jonas Bergulfsen,07-98 92 35,Stavern,Europe,4110,Norway,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Original Frankfurter grüne Soße,13.0,10–20,2,Condiments,13.0,18,0.0,0,234.0,1.74,235.74,0,0.007435897435897436,1,10.0,0,Slow,11015_77
11016,31,AROUT,9,2,2025-09-21,2025-09-01,2025,3,9,Sep,2025-10-19,2025-09-24,On time,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,Around the Horn,Thomas Hardy,(171) 555-7788,London,Europe,WA1 1DP,UK,Anne Dodsworth,Sales Representative,London,UK,United Package,Gorgonzola Telino,12.5,10–20,4,Dairy Products,12.5,15,0.0,0,187.5,12.89,200.39,0,0.06874666666666666,1,3.0,0,Medium,11016_31
11016,36,AROUT,9,2,2025-09-21,2025-09-01,2025,3,9,Sep,2025-10-19,2025-09-24,On time,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,Around the Horn,Thomas Hardy,(171) 555-7788,London,Europe,WA1 1DP,UK,Anne Dodsworth,Sales Representative,London,UK,United Package,Inlagd Sill,19.0,10–20,8,Seafood,19.0,16,0.0,0,304.0,20.91,324.91,0,0.06878289473684211,1,3.0,0,Medium,11016_36
11017,3,ERNSH,9,2,2025-09-24,2025-09-01,2025,3,9,Sep,2025-10-22,2025-10-01,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Anne Dodsworth,Sales Representative,London,UK,United Package,Aniseed Syrup,10.0,10–20,2,Condiments,10.0,25,0.0,0,250.0,27.94,277.94,0,0.11176,1,7.0,0,Slow,11017_3
11017,59,ERNSH,9,2,2025-09-24,2025-09-01,2025,3,9,Sep,2025-10-22,2025-10-01,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Anne Dodsworth,Sales Representative,London,UK,United Package,Raclette Courdavault,55.0,>50,4,Dairy Products,55.0,110,0.0,0,6050.0,676.04,6726.04,0,0.11174214876033058,1,7.0,0,Slow,11017_59
11017,70,ERNSH,9,2,2025-09-24,2025-09-01,2025,3,9,Sep,2025-10-22,2025-10-01,On time,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,Europe,8010,Austria,Anne Dodsworth,Sales Representative,London,UK,United Package,Outback Lager,15.0,10–20,1,Beverages,15.0,30,0.0,0,450.0,50.28,500.28,0,0.11173333333333334,1,7.0,0,Slow,11017_70
11018,12,LONEP,4,2,2025-09-24,2025-09-01,2025,3,9,Sep,2025-10-22,2025-09-27,On time,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Lonesome Pine Restaurant,Fran Wilson,(503) 555-9573,Portland,North America,97219,USA,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Queso Manchego La Pastora,38.0,20–50,4,Dairy Products,38.0,20,0.0,0,760.0,5.62,765.62,0,0.007394736842105263,1,3.0,0,Medium,11018_12
11018,18,LONEP,4,2,2025-09-24,2025-09-01,2025,3,9,Sep,2025-10-22,2025-09-27,On time,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Lonesome Pine Restaurant,Fran Wilson,(503) 555-9573,Portland,North America,97219,USA,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Carnarvon Tigers,62.5,>50,8,Seafood,62.5,10,0.0,0,625.0,4.62,629.62,0,0.007392,1,3.0,0,Medium,11018_18
