order_id,product_id,customer_id,employee_id,shipper_id,order_date,month_order,order_year,order_quarter,order_month,order_month_abbr,required_date,shipped_date,ship_status,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,customer_name,customer_contact,customer_phone,customer_city,customer_region,customer_postal_code,customer_country,employee_name,employee_title,employee_city,employee_country,shipper_name,product_name,catalog_unit_price,price_band,category_id,category_name,trx_unit_price,quantity,discount,discount_pct,net_sales,freight_alloc,sales_plus_freight
10822,62,TRAIH,6,3,21-06-25,01-06-25,2025,2,6,Jun,19-07-25,29-06-25,On time,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Trail's Head Gourmet Provisioners,Helvetius Nagy,(206) 555-8257,Kirkland,WA,98034,USA,Michael Suyama,Sales Representative,London,UK,Federal Shipping,Tarte au sucre,49.3,20â€“50,3,Confections,49.3,3,0,0,147.9,4.35,152.25
10822,70,TRAIH,6,3,21-06-25,01-06-25,2025,2,6,Jun,19-07-25,29-06-25,On time,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Trail's Head Gourmet Provisioners,Helvetius Nagy,(206) 555-8257,Kirkland,WA,98034,USA,Michael Suyama,Sales Representative,London,UK,Federal Shipping,Outback Lager,15,10â€“20,1,Beverages,15,6,0,0,90,2.65,92.65
10823,11,LILAS,5,2,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,26-06-25,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Steven Buchanan,Sales Manager,London,UK,United Package,Queso Cabrales,21,20â€“50,4,Dairy Products,21,20,0.1,10,378,21.93,399.93
10823,57,LILAS,5,2,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,26-06-25,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Steven Buchanan,Sales Manager,London,UK,United Package,Ravioli Angelo,19.5,10â€“20,5,Grains/Cereals,19.5,15,0,0,292.5,16.97,309.47
10823,59,LILAS,5,2,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,26-06-25,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Steven Buchanan,Sales Manager,London,UK,United Package,Raclette Courdavault,55,>50,4,Dairy Products,55,40,0.1,10,1980,114.88,2094.88
10823,77,LILAS,5,2,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,26-06-25,On time,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,LILA-Supermercado,Carlos GonzÃ¡lez,(9) 331-6954,Barquisimeto,Lara,3508,Venezuela,Steven Buchanan,Sales Manager,London,UK,United Package,Original Frankfurter grÃ¼ne SoÃŸe,13,10â€“20,2,Condiments,13,15,0.1,10,175.5,10.18,185.68
10824,41,FOLKO,8,1,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,13-07-25,On time,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,,S-844 67,Sweden,Folk och fÃ¤ HB,Maria Larsson,0695-34 67 21,BrÃ¤cke,,S-844 67,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Jack's New England Clam Chowder,9.65,<10,8,Seafood,9.65,12,0,0,115.8,0.57,116.37
10824,70,FOLKO,8,1,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,13-07-25,On time,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,,S-844 67,Sweden,Folk och fÃ¤ HB,Maria Larsson,0695-34 67 21,BrÃ¤cke,,S-844 67,Sweden,Laura Callahan,Inside Sales Coordinator,Seattle,USA,Speedy Express,Outback Lager,15,10â€“20,1,Beverages,15,9,0,0,135,0.66,135.66
10825,26,DRACD,1,1,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,27-06-25,On time,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,Drachenblut Delikatessen,Sven Ottlieb,0241-039123,Aachen,,52066,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,GumbÃ¤r GummibÃ¤rchen,31.23,20â€“50,3,Confections,31.23,12,0,0,374.76,28.81,403.57
10825,53,DRACD,1,1,22-06-25,01-06-25,2025,2,6,Jun,20-07-25,27-06-25,On time,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,Drachenblut Delikatessen,Sven Ottlieb,0241-039123,Aachen,,52066,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Speedy Express,Perth Pasties,32.8,20â€“50,6,Meat/Poultry,32.8,20,0,0,656,50.44,706.44
10826,31,BLONP,6,1,25-06-25,01-06-25,2025,2,6,Jun,23-07-25,20-07-25,On time,Blondel pÃ¨re et fils,"24, place KlÃ©ber",Strasbourg,,67000,France,Blondesddsl pÃ¨re et fils,FrÃ©dÃ©rique Citeaux,88.60.15.31,Strasbourg,,67000,France,Michael Suyama,Sales Representative,London,UK,Speedy Express,Gorgonzola Telino,12.5,10â€“20,4,Dairy Products,12.5,35,0,0,437.5,4.25,441.75
10826,57,BLONP,6,1,25-06-25,01-06-25,2025,2,6,Jun,23-07-25,20-07-25,On time,Blondel pÃ¨re et fils,"24, place KlÃ©ber",Strasbourg,,67000,France,Blondesddsl pÃ¨re et fils,FrÃ©dÃ©rique Citeaux,88.60.15.31,Strasbourg,,67000,France,Michael Suyama,Sales Representative,London,UK,Speedy Express,Ravioli Angelo,19.5,10â€“20,5,Grains/Cereals,19.5,15,0,0,292.5,2.84,295.34
10827,10,BONAP,1,2,25-06-25,01-06-25,2025,2,6,Jun,09-07-25,20-07-25,Late,Bon app',"12, rue des Bouchers",Marseille,,13008,France,Bon app',Laurence Lebihan,91.24.45.40,Marseille,,13008,France,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Ikura,31,20â€“50,8,Seafood,31,15,0,0,465,35.05,500.05
10827,39,BONAP,1,2,25-06-25,01-06-25,2025,2,6,Jun,09-07-25,20-07-25,Late,Bon app',"12, rue des Bouchers",Marseille,,13008,France,Bon app',Laurence Lebihan,91.24.45.40,Marseille,,13008,France,Nancy Davolio,Sales Representative,Seattle,USA,United Package,Chartreuse verte,18,10â€“20,1,Beverages,18,21,0,0,378,28.49,406.49
10828,20,RANCH,9,1,26-06-25,01-06-25,2025,2,6,Jun,10-07-25,18-07-25,Late,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,Rancho grande,Sergio GutiÃ©rrez,(1) 123-5555,Buenos Aires,,1010,Argentina,Anne Dodsworth,Sales Representative,London,UK,Speedy Express,Sir Rodney's Marmalade,81,>50,3,Confections,81,5,0,0,405,39.48,444.48
10828,38,RANCH,9,1,26-06-25,01-06-25,2025,2,6,Jun,10-07-25,18-07-25,Late,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,Rancho grande,Sergio GutiÃ©rrez,(1) 123-5555,Buenos Aires,,1010,Argentina,Anne Dodsworth,Sales Representative,London,UK,Speedy Express,CÃ´te de Blaye,263.5,>50,1,Beverages,263.5,2,0,0,527,51.37,578.37
10829,2,ISLAT,9,1,26-06-25,01-06-25,2025,2,6,Jun,24-07-25,06-07-25,On time,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Island Trading,Helen Bennett,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,Sales Representative,London,UK,Speedy Express,Chang,19,10â€“20,1,Beverages,19,10,0,0,190,16.66,206.66
10829,8,ISLAT,9,1,26-06-25,01-06-25,2025,2,6,Jun,24-07-25,06-07-25,On time,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Island Trading,Helen Bennett,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,Sales Representative,London,UK,Speedy Express,Northwoods Cranberry Sauce,40,20â€“50,2,Condiments,40,20,0,0,800,70.17,870.17
10829,13,ISLAT,9,1,26-06-25,01-06-25,2025,2,6,Jun,24-07-25,06-07-25,On time,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Island Trading,Helen Bennett,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,Sales Representative,London,UK,Speedy Express,Konbu,6,<10,8,Seafood,6,10,0,0,60,5.26,65.26
10829,60,ISLAT,9,1,26-06-25,01-06-25,2025,2,6,Jun,24-07-25,06-07-25,On time,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Island Trading,Helen Bennett,(198) 555-8888,Cowes,Isle of Wight,PO31 7PJ,UK,Anne Dodsworth,Sales Representative,London,UK,Speedy Express,Camembert Pierrot,34,20â€“50,4,Dairy Products,34,21,0,0,714,62.62,776.62
10830,6,TRADH,4,2,26-06-25,01-06-25,2025,2,6,Jun,07-08-25,04-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Grandma's Boysenberry Spread,25,20â€“50,2,Condiments,25,6,0,0,150,6.22,156.22
10830,39,TRADH,4,2,26-06-25,01-06-25,2025,2,6,Jun,07-08-25,04-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Chartreuse verte,18,10â€“20,1,Beverages,18,28,0,0,504,20.89,524.89
10830,60,TRADH,4,2,26-06-25,01-06-25,2025,2,6,Jun,07-08-25,04-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Camembert Pierrot,34,20â€“50,4,Dairy Products,34,30,0,0,1020,42.28,1062.28
10830,68,TRADH,4,2,26-06-25,01-06-25,2025,2,6,Jun,07-08-25,04-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Scottish Longbreads,12.5,10â€“20,3,Confections,12.5,24,0,0,300,12.44,312.44
10831,19,SANTG,3,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,06-07-25,On time,SantÃ© Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SantÃ© Gourmet,Jonas Bergulfsen,07-98 92 35,Stavern,,4110,Norway,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Teatime Chocolate Biscuits,9.2,<10,3,Confections,9.2,2,0,0,18.4,0.49,18.89
10831,35,SANTG,3,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,06-07-25,On time,SantÃ© Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SantÃ© Gourmet,Jonas Bergulfsen,07-98 92 35,Stavern,,4110,Norway,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Steeleye Stout,18,10â€“20,1,Beverages,18,8,0,0,144,3.87,147.87
10831,38,SANTG,3,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,06-07-25,On time,SantÃ© Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SantÃ© Gourmet,Jonas Bergulfsen,07-98 92 35,Stavern,,4110,Norway,Janet Leverling,Sales Representative,Kirkland,USA,United Package,CÃ´te de Blaye,263.5,>50,1,Beverages,263.5,8,0,0,2108,56.69,2164.69
10831,43,SANTG,3,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,06-07-25,On time,SantÃ© Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,SantÃ© Gourmet,Jonas Bergulfsen,07-98 92 35,Stavern,,4110,Norway,Janet Leverling,Sales Representative,Kirkland,USA,United Package,Ipoh Coffee,46,20â€“50,1,Beverages,46,9,0,0,414,11.13,425.13
10832,13,LAMAI,2,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,02-07-25,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,,31000,France,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Konbu,6,<10,8,Seafood,6,3,0.2,20,14.4,1.31,15.71
10832,25,LAMAI,2,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,02-07-25,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,,31000,France,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,NuNuCa NuÃŸ-Nougat-Creme,14,10â€“20,3,Confections,14,10,0.2,20,112,10.2,122.2
10832,44,LAMAI,2,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,02-07-25,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,,31000,France,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Gula Malacca,19.45,10â€“20,2,Condiments,19.45,16,0.2,20,248.96,22.67,271.63
10832,64,LAMAI,2,2,27-06-25,01-06-25,2025,2,6,Jun,25-07-25,02-07-25,On time,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,La maison d'Asie,Annette Roulet,61.77.61.10,Toulouse,,31000,France,Andrew Fuller,"Vice President, Sales",Tacoma,USA,United Package,Wimmers gute SemmelknÃ¶del,33.25,20â€“50,5,Grains/Cereals,33.25,3,0,0,99.75,9.08,108.83
10833,7,OTTIK,6,2,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,06-07-25,On time,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,,50739,Germany,Ottilies KÃ¤seladen,Henriette Pfalzheim,0221-0644327,KÃ¶ln,,50739,Germany,Michael Suyama,Sales Representative,London,UK,United Package,Uncle Bob's Organic Dried Pears,30,20â€“50,7,Produce,30,20,0.1,10,540,42.57,582.57
10833,31,OTTIK,6,2,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,06-07-25,On time,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,,50739,Germany,Ottilies KÃ¤seladen,Henriette Pfalzheim,0221-0644327,KÃ¶ln,,50739,Germany,Michael Suyama,Sales Representative,London,UK,United Package,Gorgonzola Telino,12.5,10â€“20,4,Dairy Products,12.5,9,0.1,10,101.25,7.98,109.23
10833,53,OTTIK,6,2,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,06-07-25,On time,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,,50739,Germany,Ottilies KÃ¤seladen,Henriette Pfalzheim,0221-0644327,KÃ¶ln,,50739,Germany,Michael Suyama,Sales Representative,London,UK,United Package,Perth Pasties,32.8,20â€“50,6,Meat/Poultry,32.8,9,0.1,10,265.68,20.94,286.62
10834,29,TRADH,1,3,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,02-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,ThÃ¼ringer Rostbratwurst,123.79,>50,6,Meat/Poultry,123.79,8,0.05,5,940.8,19.56,960.36
10834,30,TRADH,1,3,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,02-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Nord-Ost Matjeshering,25.89,20â€“50,8,Seafood,25.89,20,0.05,5,491.91,10.22,502.13
10835,59,ALFKI,1,3,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,04-07-25,On time,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,Alfreds Futterkiste,Maria Anders,030-0074321,Berlin,,12209,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Raclette Courdavault,55,>50,4,Dairy Products,55,15,0,0,825,67.82,892.82
10835,77,ALFKI,1,3,28-06-25,01-06-25,2025,2,6,Jun,26-07-25,04-07-25,On time,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,Alfreds Futterkiste,Maria Anders,030-0074321,Berlin,,12209,Germany,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Original Frankfurter grÃ¼ne SoÃŸe,13,10â€“20,2,Condiments,13,2,0.2,20,20.8,1.71,22.51
10836,22,ERNSH,7,1,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,04-07-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Gustaf's KnÃ¤ckebrÃ¶d,21,20â€“50,5,Grains/Cereals,21,52,0,0,1092,95.58,1187.58
10836,35,ERNSH,7,1,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,04-07-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Steeleye Stout,18,10â€“20,1,Beverages,18,6,0,0,108,9.45,117.45
10836,57,ERNSH,7,1,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,04-07-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Ravioli Angelo,19.5,10â€“20,5,Grains/Cereals,19.5,24,0,0,468,40.96,508.96
10836,60,ERNSH,7,1,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,04-07-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Camembert Pierrot,34,20â€“50,4,Dairy Products,34,60,0,0,2040,178.56,2218.56
10836,64,ERNSH,7,1,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,04-07-25,On time,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,Ernst Handel,Roland Mendel,7675-3425,Graz,,8010,Austria,Robert King,Sales Representative,London,UK,Speedy Express,Wimmers gute SemmelknÃ¶del,33.25,20â€“50,5,Grains/Cereals,33.25,30,0,0,997.5,87.31,1084.81
10837,13,BERGS,9,3,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,06-07-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Anne Dodsworth,Sales Representative,London,UK,Federal Shipping,Konbu,6,<10,8,Seafood,6,6,0,0,36,0.45,36.45
10837,40,BERGS,9,3,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,06-07-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Anne Dodsworth,Sales Representative,London,UK,Federal Shipping,Boston Crab Meat,18.4,10â€“20,8,Seafood,18.4,25,0,0,460,5.76,465.76
10837,47,BERGS,9,3,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,06-07-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Anne Dodsworth,Sales Representative,London,UK,Federal Shipping,Zaanse koeken,9.5,<10,3,Confections,9.5,40,0.25,25,285,3.57,288.57
10837,76,BERGS,9,3,29-06-25,01-06-25,2025,2,6,Jun,27-07-25,06-07-25,On time,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,,S-958 22,Sweden,Berglunds snabbkÃ¶p,Christina Berglund,0921-12 34 65,LuleÃ¥,,S-958 22,Sweden,Anne Dodsworth,Sales Representative,London,UK,Federal Shipping,LakkalikÃ¶Ã¶ri,18,10â€“20,1,Beverages,18,21,0.25,25,283.5,3.55,287.05
10838,1,LINOD,3,3,02-07-25,01-07-25,2025,3,7,Jul,30-07-25,06-07-25,On time,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINO-Delicateses,Felipe Izquierdo,(8) 34-56-12,I. de Margarita,Nueva Esparta,4980,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Chai,18,10â€“20,1,Beverages,18,4,0.25,25,54,1.65,55.65
10838,18,LINOD,3,3,02-07-25,01-07-25,2025,3,7,Jul,30-07-25,06-07-25,On time,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINO-Delicateses,Felipe Izquierdo,(8) 34-56-12,I. de Margarita,Nueva Esparta,4980,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Carnarvon Tigers,62.5,>50,8,Seafood,62.5,25,0.25,25,1171.88,35.84,1207.72
10838,36,LINOD,3,3,02-07-25,01-07-25,2025,3,7,Jul,30-07-25,06-07-25,On time,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINO-Delicateses,Felipe Izquierdo,(8) 34-56-12,I. de Margarita,Nueva Esparta,4980,Venezuela,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Inlagd Sill,19,10â€“20,8,Seafood,19,50,0.25,25,712.5,21.79,734.29
10839,58,TRADH,3,3,02-07-25,01-07-25,2025,3,7,Jul,30-07-25,05-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Escargots de Bourgogne,13.25,10â€“20,8,Seafood,13.25,30,0.1,10,357.75,15.32,373.07
10839,72,TRADH,3,3,02-07-25,01-07-25,2025,3,7,Jul,30-07-25,05-07-25,On time,TradiÃ§ao Hipermercados,"Av. InÃªs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,TradiÃ§Ã£o Hipermercados,Anabela Domingues,(11) 555-2167,Sao Paulo,SP,05634-030,Brazil,Janet Leverling,Sales Representative,Kirkland,USA,Federal Shipping,Mozzarella di Giovanni,34.8,20â€“50,4,Dairy Products,34.8,15,0.1,10,469.8,20.11,489.91
10840,25,LINOD,4,2,02-07-25,01-07-25,2025,3,7,Jul,13-08-25,30-07-25,On time,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINO-Delicateses,Felipe Izquierdo,(8) 34-56-12,I. de Margarita,Nueva Esparta,4980,Venezuela,Margaret Peacock,Sales Representative,Redmond,USA,United Package,NuNuCa NuÃŸ-Nougat-Creme,14,10â€“20,3,Confections,14,6,0.2,20,67.2,0.86,68.06
10840,39,LINOD,4,2,02-07-25,01-07-25,2025,3,7,Jul,13-08-25,30-07-25,On time,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,LINO-Delicateses,Felipe Izquierdo,(8) 34-56-12,I. de Margarita,Nueva Esparta,4980,Venezuela,Margaret Peacock,Sales Representative,Redmond,USA,United Package,Chartreuse verte,18,10â€“20,1,Beverages,18,10,0.2,20,144,1.85,145.85
10841,10,SUPRD,5,2,03-07-25,01-07-25,2025,3,7,Jul,31-07-25,12-07-25,On time,SuprÃªmes dÃ©lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SuprÃªmes dÃ©lices,Pascale Cartrain,(071) 23 67 22 20,Charleroi,,B-6000,Belgium,Steven Buchanan,Sales Manager,London,UK,United Package,Ikura,31,20â€“50,8,Seafood,31,16,0,0,496,45.94,541.94
10841,56,SUPRD,5,2,03-07-25,01-07-25,2025,3,7,Jul,31-07-25,12-07-25,On time,SuprÃªmes dÃ©lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SuprÃªmes dÃ©lices,Pascale Cartrain,(071) 23 67 22 20,Charleroi,,B-6000,Belgium,Steven Buchanan,Sales Manager,London,UK,United Package,Gnocchi di nonna Alice,38,20â€“50,5,Grains/Cereals,38,30,0,0,1140,105.59,1245.59
10841,59,SUPRD,5,2,03-07-25,01-07-25,2025,3,7,Jul,31-07-25,12-07-25,On time,SuprÃªmes dÃ©lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SuprÃªmes dÃ©lices,Pascale Cartrain,(071) 23 67 22 20,Charleroi,,B-6000,Belgium,Steven Buchanan,Sales Manager,London,UK,United Package,Raclette Courdavault,55,>50,4,Dairy Products,55,50,0,0,2750,254.71,3004.71
10841,77,SUPRD,5,2,03-07-25,01-07-25,2025,3,7,Jul,31-07-25,12-07-25,On time,SuprÃªmes dÃ©lices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,SuprÃªmes dÃ©lices,Pascale Cartrain,(071) 23 67 22 20,Charleroi,,B-6000,Belgium,Steven Buchanan,Sales Manager,London,UK,United Package,Original Frankfurter grÃ¼ne SoÃŸe,13,10â€“20,2,Condiments,13,15,0,0,195,18.06,213.06
10842,11,TORTU,1,3,03-07-25,01-07-25,2025,3,7,Jul,31-07-25,12-07-25,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Queso Cabrales,21,20â€“50,4,Dairy Products,21,15,0,0,315,17.58,332.58
10842,43,TORTU,1,3,03-07-25,01-07-25,2025,3,7,Jul,31-07-25,12-07-25,On time,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,,5033,Mexico,Tortuga Restaurante,Miguel Angel Paolino,(5) 555-2933,MÃ©xico D.F.,,5033,Mexico,Nancy Davolio,Sales Representative,Seattle,USA,Federal Shipping,Ipoh Coffee,46,20â€“50,1,Beverages,46,5,0,0,230,12.84,242.84
